# raw base_link odometry (TUM format), robot's own estimator
1779360791.089985 11.670657 21.998974 0.318926 -0.050158 -0.034793 0.843897 -0.533021
1779360791.144115 11.672485 21.982983 0.319300 -0.047389 0.013114 0.810371 -0.583851
1779360791.194435 11.689260 21.993423 0.324931 -0.029048 -0.005564 0.771306 -0.635777
1779360791.247719 11.691670 21.994694 0.325861 -0.023687 0.009594 0.727536 -0.685594
1779360791.302707 11.698435 21.993788 0.325107 -0.027143 0.014063 0.680092 -0.732489
1779360791.355932 11.706661 21.990599 0.323546 -0.031875 0.010078 0.634834 -0.771925
1779360791.409572 11.716308 21.986271 0.320466 -0.029732 0.008136 0.587483 -0.808650
1779360791.462117 11.727416 21.972233 0.316667 -0.025750 0.007378 0.542284 -0.839768
1779360791.518430 11.731882 21.953587 0.312241 -0.022597 -0.000138 0.508427 -0.860809
1779360791.572997 11.747085 21.935900 0.319860 -0.008598 -0.006347 0.481482 -0.876391
1779360791.619857 11.765586 21.912867 0.324764 0.006783 -0.006147 0.453337 -0.891292
1779360791.674652 11.788994 21.886923 0.324954 0.015119 0.009277 0.429112 -0.903077
1779360791.736139 11.823936 21.854294 0.324450 0.019136 0.017469 0.408230 -0.912511
1779360791.781512 11.828325 21.852579 0.320098 0.008074 -0.002367 0.390289 -0.920654
1779360791.939583 11.862954 21.826473 0.313738 0.000672 -0.002900 0.373902 -0.927463
1779360791.946816 11.902271 21.792824 0.314066 0.011966 -0.005877 0.366324 -0.930392
1779360791.953849 11.940358 21.751717 0.308759 -0.000789 0.000488 0.369970 -0.929043
1779360792.004425 11.976727 21.732040 0.308984 0.011037 -0.004079 0.392825 -0.919538
1779360792.050658 12.011311 21.696100 0.305613 0.019680 0.001037 0.411591 -0.911155
1779360792.216528 12.048466 21.657001 0.307040 0.023511 0.014613 0.425208 -0.904672
1779360792.223659 12.078965 21.612761 0.301851 0.003776 0.012074 0.438163 -0.898807
1779360792.228223 12.116281 21.568424 0.306543 -0.019658 0.000172 0.443518 -0.896050
1779360792.264829 12.144968 21.527237 0.314015 -0.019719 0.008350 0.456366 -0.889535
1779360792.357725 12.175969 21.477186 0.319707 -0.007992 0.013358 0.468399 -0.883380
1779360792.427758 12.201668 21.430365 0.311082 -0.015916 0.004969 0.476858 -0.878822
1779360792.430962 12.234150 21.391191 0.311201 -0.008425 -0.005635 0.487253 -0.873202
1779360792.487718 12.265644 21.343422 0.313709 0.004162 0.002173 0.492609 -0.870238
1779360792.531132 12.301951 21.286497 0.305776 0.012464 0.008459 0.494139 -0.869252
