# camera_optical trajectory from onboard odometry (NOT ground truth)
1779361468.636807 11.217681 19.359840 0.318074 0.506752 -0.487511 0.508377 -0.497079
1779361468.794603 11.334951 19.360356 0.307799 0.513605 -0.487652 0.503395 -0.494974
1779361468.916491 11.470053 19.364981 0.309511 0.511112 -0.490173 0.502788 -0.495682
1779361469.061210 11.565143 19.356253 0.315958 0.495604 -0.502426 0.516229 -0.485235
1779361469.196127 11.656847 19.321391 0.312673 0.466810 -0.524679 0.538847 -0.465236
1779361469.344383 11.739354 19.284050 0.315714 0.446754 -0.544540 0.550267 -0.448435
1779361469.486125 11.816738 19.228282 0.316266 0.416705 -0.562718 0.581802 -0.413777
1779361469.625350 11.865392 19.177667 0.317992 0.386642 -0.586295 0.606516 -0.372699
1779361469.758056 11.925227 19.127020 0.311405 0.360654 -0.602980 0.617244 -0.354054
1779361469.899542 11.977798 19.066512 0.303974 0.339231 -0.616190 0.628907 -0.331222
1779361470.039772 12.008194 18.989239 0.324030 0.286219 -0.630812 0.652919 -0.306352
1779361470.179629 12.054961 18.902161 0.316419 0.264973 -0.652319 0.657972 -0.267098
1779361470.318412 12.094965 18.802015 0.334644 0.219588 -0.648847 0.695629 -0.216514
1779361470.466039 12.091635 18.672522 0.324342 -0.123393 0.695445 -0.691252 0.152647
1779361470.611367 12.074126 18.543081 0.316012 -0.053071 0.708066 -0.699285 0.082620
1779361470.743459 12.051715 18.414927 0.301556 0.017345 -0.705127 0.708319 -0.027915
1779361470.885222 12.031343 18.277786 0.315126 -0.016973 -0.702672 0.711194 -0.012943
1779361471.028848 12.004104 18.139279 0.314821 -0.034191 -0.692394 0.720638 0.010125
1779361471.164236 11.998312 18.006358 0.311939 -0.020827 -0.689309 0.723946 0.017950
1779361471.304970 12.004549 17.904363 0.330023 -0.002095 -0.684916 0.728469 0.014766
1779361471.447169 12.014723 17.797537 0.328891 0.016884 -0.680708 0.732119 0.018813
1779361471.592468 12.028045 17.694398 0.336032 0.022154 -0.676336 0.736201 0.009298
1779361471.727130 12.049205 17.579095 0.329650 0.023944 -0.683554 0.729481 -0.006174
1779361471.869840 12.056570 17.442465 0.340684 0.024163 -0.677827 0.734757 -0.009897
1779361472.007950 12.063571 17.309624 0.326778 0.024582 -0.686797 0.726432 -0.001467
1779361472.151862 12.079787 17.153280 0.320867 0.012945 -0.689613 0.723885 -0.016016
1779361472.287739 12.048448 17.003239 0.333019 -0.018595 -0.681163 0.731637 0.019450
1779361472.428434 12.017267 16.871172 0.331211 -0.047405 -0.677750 0.732890 0.035767
1779361472.574953 11.991022 16.754372 0.320233 -0.066200 -0.685088 0.724460 0.037804
1779361472.710766 11.964090 16.636921 0.319192 -0.062666 -0.685215 0.723509 0.055580
1779361472.855299 11.967887 16.498937 0.326947 -0.029385 -0.685558 0.726554 0.035580
1779361472.989396 11.972443 16.391522 0.321734 -0.005786 -0.683811 0.729399 0.018594
1779361473.133370 11.986378 16.296650 0.334297 0.013430 -0.679886 0.733058 0.014142
1779361473.272134 11.998644 16.187390 0.328819 0.026931 -0.684484 0.728418 0.012804
1779361473.412153 12.016991 16.061286 0.336118 0.029285 -0.674592 0.737598 -0.004001
1779361473.553824 12.034334 15.923094 0.327867 0.024996 -0.684767 0.727987 -0.022473
1779361473.695262 12.039911 15.788164 0.326677 0.025844 -0.686264 0.726696 -0.016914
1779361473.835791 12.055618 15.634770 0.328992 0.029537 -0.680771 0.731670 -0.018370
1779361473.974939 12.068054 15.506657 0.324975 0.032499 -0.686069 0.726485 -0.021726
1779361474.136707 12.087038 15.366079 0.316015 0.033017 -0.683855 0.728637 -0.018442
1779361474.256181 12.098083 15.277090 0.325988 0.032520 -0.684827 0.727589 -0.023831
1779361474.396873 12.110480 15.168454 0.326400 0.033218 -0.684442 0.727849 -0.025907
1779361474.534890 12.117751 15.065818 0.346815 0.026901 -0.668745 0.742557 -0.025789
1779361474.679944 12.121455 14.939961 0.326666 0.026476 -0.684683 0.728179 -0.016220
1779361474.820603 12.138154 14.793700 0.328450 0.025301 -0.678622 0.733609 -0.025502
1779361474.959554 12.146640 14.675660 0.327664 0.021836 -0.685005 0.728011 -0.017101
1779361475.098441 12.146692 14.563322 0.315179 0.013719 -0.682362 0.730883 0.002272
1779361475.240007 12.147462 14.472680 0.328408 0.005518 -0.682413 0.730910 0.007261
1779361475.382212 12.148415 14.383061 0.321214 0.004267 -0.687078 0.726513 0.009168
1779361475.519030 12.141590 14.308546 0.330019 -0.006575 -0.678819 0.734223 0.008910
1779361475.658526 12.129002 14.233254 0.331872 -0.011293 -0.676849 0.735426 0.029931
1779361475.804182 12.114476 14.152166 0.331543 -0.026777 -0.680199 0.731359 0.041537
1779361475.949558 12.104255 14.065349 0.327672 -0.034283 -0.682895 0.728360 0.044397
